crop,date,gmb_price,private_buyer_price,export_price_usd
Coffee,2025-08-03,819.0,891.0,778.0
Coffee,2025-08-04,723.0,739.0,720.0
Coffee,2025-08-05,586.0,647.0,731.0
Coffee,2025-08-06,796.0,794.0,834.0
Coffee,2025-08-07,335.0,336.0,444.0
Coffee,2025-08-08,504.0,565.0,634.0
Coffee,2025-08-09,471.0,617.0,563.0
Coffee,2025-08-10,192.0,230.0,218.0
Coffee,2025-08-11,220.0,249.0,233.0
Coffee,2025-08-12,382.0,384.0,447.0
Coffee,2025-08-13,228.0,271.0,270.0
Coffee,2025-08-14,253.0,303.0,313.0
Coffee,2025-08-15,741.0,823.0,847.0
Coffee,2025-08-16,550.0,562.0,681.0
Coffee,2025-08-17,792.0,901.0,915.0
Coffee,2025-08-18,451.0,494.0,510.0
Coffee,2025-08-19,698.0,760.0,694.0
Coffee,2025-08-20,714.0,758.0,898.0
Coffee,2025-08-21,349.0,399.0,466.0
Coffee,2025-08-22,406.0,442.0,483.0
Coffee,2025-08-23,728.0,732.0,809.0
Coffee,2025-08-24,479.0,438.0,503.0
Coffee,2025-08-25,691.0,757.0,831.0
Coffee,2025-08-26,694.0,710.0,868.0
Coffee,2025-08-27,509.0,554.0,654.0
Coffee,2025-08-28,706.0,733.0,954.0
Coffee,2025-08-29,716.0,782.0,898.0
Coffee,2025-08-30,428.0,389.0,402.0
Coffee,2025-08-31,311.0,318.0,331.0
Coffee,2025-09-01,609.0,770.0,725.0
Coffee,2025-09-02,569.0,608.0,706.0
Coffee,2025-09-03,565.0,611.0,644.0
Coffee,2025-09-04,506.0,519.0,609.0
Coffee,2025-09-05,629.0,712.0,810.0
Coffee,2025-09-06,639.0,726.0,687.0
Coffee,2025-09-07,283.0,339.0,374.0
Coffee,2025-09-08,405.0,381.0,407.0
Coffee,2025-09-09,605.0,694.0,776.0
Coffee,2025-09-10,665.0,763.0,868.0
Coffee,2025-09-11,702.0,669.0,703.0
Coffee,2025-09-12,581.0,571.0,571.0
Coffee,2025-09-13,605.0,625.0,658.0
Coffee,2025-09-14,396.0,404.0,391.0
Coffee,2025-09-15,247.0,288.0,266.0
Coffee,2025-09-16,496.0,538.0,564.0
Coffee,2025-09-17,249.0,256.0,300.0
Coffee,2025-09-18,241.0,266.0,319.0
Coffee,2025-09-19,376.0,393.0,393.0
Coffee,2025-09-20,771.0,876.0,914.0
Coffee,2025-09-21,467.0,565.0,532.0
Coffee,2025-09-22,460.0,514.0,541.0
Coffee,2025-09-23,561.0,625.0,611.0
Coffee,2025-09-24,689.0,642.0,648.0
Coffee,2025-09-25,520.0,528.0,492.0
Coffee,2025-09-26,836.0,771.0,1002.0
Coffee,2025-09-27,458.0,501.0,588.0
Coffee,2025-09-28,543.0,709.0,622.0
Coffee,2025-09-29,665.0,645.0,680.0
Coffee,2025-09-30,711.0,804.0,831.0
Coffee,2025-10-01,634.0,650.0,706.0
Coffee,2025-10-02,711.0,718.0,916.0
Coffee,2025-10-03,618.0,813.0,819.0
Coffee,2025-10-04,281.0,333.0,365.0
Coffee,2025-10-05,327.0,353.0,405.0
Coffee,2025-10-06,279.0,339.0,374.0
Coffee,2025-10-07,487.0,530.0,559.0
Coffee,2025-10-08,818.0,778.0,865.0
Coffee,2025-10-09,538.0,562.0,654.0
Coffee,2025-10-10,661.0,769.0,809.0
Coffee,2025-10-11,728.0,678.0,721.0
Coffee,2025-10-12,773.0,867.0,747.0
Coffee,2025-10-13,536.0,620.0,604.0
Coffee,2025-10-14,250.0,307.0,307.0
Coffee,2025-10-15,254.0,261.0,337.0
Coffee,2025-10-16,379.0,455.0,468.0
Coffee,2025-10-17,643.0,743.0,665.0
Coffee,2025-10-18,846.0,871.0,951.0
Coffee,2025-10-19,537.0,592.0,759.0
Coffee,2025-10-20,508.0,594.0,603.0
Coffee,2025-10-21,218.0,236.0,218.0
Coffee,2025-10-22,731.0,824.0,801.0
Coffee,2025-10-23,548.0,583.0,701.0
Coffee,2025-10-24,218.0,225.0,267.0
Coffee,2025-10-25,504.0,533.0,700.0
Coffee,2025-10-26,683.0,778.0,808.0
Coffee,2025-10-27,851.0,933.0,983.0
Coffee,2025-10-28,704.0,863.0,904.0
Coffee,2025-10-29,789.0,755.0,917.0
Coffee,2025-10-30,578.0,642.0,722.0
Coffee,2025-10-31,414.0,417.0,544.0
Coffee,2025-11-01,585.0,742.0,795.0
Coffee,2025-11-02,200.0,227.0,234.0
Coffee,2025-11-03,657.0,659.0,862.0
Coffee,2025-11-04,360.0,340.0,379.0
Coffee,2025-11-05,437.0,494.0,487.0
Coffee,2025-11-06,553.0,517.0,675.0
Coffee,2025-11-07,294.0,347.0,355.0
Coffee,2025-11-08,462.0,575.0,592.0
Coffee,2025-11-09,274.0,324.0,329.0
Coffee,2025-11-10,258.0,268.0,306.0
Coffee,2025-11-11,697.0,747.0,898.0
Coffee,2025-11-12,553.0,554.0,645.0
Coffee,2025-11-13,534.0,653.0,690.0
Coffee,2025-11-14,655.0,692.0,686.0
Coffee,2025-11-15,404.0,408.0,485.0
Coffee,2025-11-16,289.0,321.0,334.0
Coffee,2025-11-17,805.0,718.0,762.0
Coffee,2025-11-18,288.0,290.0,339.0
Coffee,2025-11-19,455.0,506.0,516.0
Coffee,2025-11-20,481.0,551.0,609.0
Coffee,2025-11-21,515.0,561.0,595.0
Coffee,2025-11-22,444.0,446.0,455.0
Coffee,2025-11-23,371.0,419.0,462.0
Coffee,2025-11-24,744.0,909.0,826.0
Coffee,2025-11-25,316.0,352.0,319.0
Coffee,2025-11-26,330.0,344.0,404.0
Coffee,2025-11-27,472.0,595.0,551.0
Coffee,2025-11-28,674.0,761.0,734.0
Coffee,2025-11-29,551.0,638.0,649.0
Coffee,2025-11-30,495.0,445.0,585.0
Coffee,2025-12-01,712.0,763.0,788.0
Coffee,2025-12-02,735.0,874.0,959.0
Coffee,2025-12-03,803.0,845.0,787.0
Coffee,2025-12-04,394.0,496.0,520.0
Coffee,2025-12-05,674.0,705.0,684.0
Coffee,2025-12-06,369.0,450.0,417.0
Coffee,2025-12-07,645.0,662.0,646.0
Coffee,2025-12-08,375.0,438.0,402.0
Coffee,2025-12-09,734.0,695.0,848.0
Coffee,2025-12-10,631.0,599.0,630.0
Coffee,2025-12-11,333.0,393.0,418.0
Coffee,2025-12-12,689.0,720.0,914.0
Coffee,2025-12-13,355.0,399.0,379.0
Coffee,2025-12-14,565.0,649.0,732.0
Coffee,2025-12-15,329.0,328.0,386.0
Coffee,2025-12-16,331.0,341.0,400.0
Coffee,2025-12-17,563.0,664.0,627.0
Coffee,2025-12-18,339.0,367.0,376.0
Coffee,2025-12-19,537.0,557.0,508.0
Coffee,2025-12-20,358.0,370.0,417.0
Coffee,2025-12-21,401.0,431.0,416.0
Coffee,2025-12-22,544.0,568.0,662.0
Coffee,2025-12-23,749.0,805.0,802.0
Coffee,2025-12-24,457.0,460.0,461.0
Coffee,2025-12-25,468.0,566.0,555.0
Coffee,2025-12-26,389.0,408.0,441.0
Coffee,2025-12-27,613.0,655.0,677.0
Coffee,2025-12-28,729.0,921.0,870.0
Coffee,2025-12-29,478.0,561.0,612.0
Coffee,2025-12-30,875.0,952.0,882.0
Coffee,2025-12-31,788.0,924.0,846.0
Coffee,2026-01-01,550.0,598.0,607.0
Coffee,2026-01-02,635.0,767.0,805.0
Coffee,2026-01-03,235.0,249.0,310.0
Coffee,2026-01-04,283.0,296.0,332.0
Coffee,2026-01-05,647.0,673.0,711.0
Coffee,2026-01-06,470.0,453.0,473.0
Coffee,2026-01-07,628.0,750.0,710.0
Coffee,2026-01-08,565.0,650.0,685.0
Coffee,2026-01-09,754.0,735.0,861.0
Coffee,2026-01-10,678.0,715.0,634.0
Coffee,2026-01-11,632.0,599.0,675.0
Coffee,2026-01-12,817.0,866.0,975.0
Coffee,2026-01-13,617.0,699.0,690.0
Coffee,2026-01-14,242.0,276.0,322.0
Coffee,2026-01-15,734.0,848.0,825.0
Coffee,2026-01-16,727.0,748.0,935.0
Coffee,2026-01-17,433.0,447.0,519.0
Coffee,2026-01-18,721.0,936.0,798.0
Coffee,2026-01-19,391.0,477.0,425.0
Coffee,2026-01-20,510.0,523.0,655.0
Coffee,2026-01-21,312.0,337.0,389.0
Coffee,2026-01-22,538.0,602.0,673.0
Coffee,2026-01-23,430.0,458.0,474.0
Coffee,2026-01-24,419.0,468.0,475.0
Coffee,2026-01-25,704.0,733.0,733.0
Coffee,2026-01-26,610.0,741.0,804.0
Coffee,2026-01-27,690.0,692.0,714.0
Coffee,2026-01-28,696.0,719.0,674.0
Coffee,2026-01-29,835.0,805.0,897.0
Coffee,2026-01-30,698.0,794.0,689.0
Coffee,2026-01-31,569.0,643.0,692.0
Coffee,2026-02-01,789.0,911.0,888.0
Coffee,2026-02-02,431.0,523.0,587.0
Coffee,2026-02-03,322.0,408.0,420.0
Coffee,2026-02-04,737.0,751.0,890.0
Coffee,2026-02-05,239.0,247.0,268.0
Coffee,2026-02-06,288.0,269.0,299.0
Coffee,2026-02-07,765.0,816.0,896.0
Coffee,2026-02-08,750.0,774.0,883.0
Coffee,2026-02-09,498.0,610.0,606.0
Coffee,2026-02-10,675.0,780.0,955.0
Coffee,2026-02-11,381.0,416.0,442.0
Coffee,2026-02-12,554.0,628.0,663.0
Coffee,2026-02-13,634.0,648.0,747.0
Coffee,2026-02-14,218.0,249.0,262.0
Coffee,2026-02-15,624.0,800.0,733.0
Coffee,2026-02-16,437.0,501.0,465.0
Coffee,2026-02-17,304.0,289.0,310.0
Coffee,2026-02-18,621.0,716.0,680.0
Coffee,2026-02-19,424.0,397.0,517.0
Coffee,2026-02-20,687.0,893.0,812.0
Coffee,2026-02-21,226.0,264.0,298.0
Coffee,2026-02-22,426.0,451.0,441.0
Coffee,2026-02-23,697.0,623.0,699.0
Coffee,2026-02-24,478.0,519.0,521.0
Coffee,2026-02-25,618.0,657.0,621.0
Coffee,2026-02-26,472.0,522.0,621.0
Coffee,2026-02-27,441.0,517.0,609.0
Coffee,2026-02-28,670.0,676.0,761.0
Coffee,2026-03-01,592.0,598.0,650.0
Coffee,2026-03-02,480.0,571.0,568.0
Coffee,2026-03-03,790.0,771.0,960.0
Coffee,2026-03-04,217.0,237.0,279.0
Coffee,2026-03-05,450.0,548.0,558.0
Coffee,2026-03-06,753.0,849.0,803.0
Coffee,2026-03-07,686.0,772.0,663.0
Coffee,2026-03-08,485.0,456.0,526.0
Coffee,2026-03-09,755.0,916.0,778.0
Coffee,2026-03-10,641.0,678.0,814.0
Coffee,2026-03-11,300.0,312.0,299.0
Coffee,2026-03-12,731.0,855.0,827.0
Coffee,2026-03-13,730.0,700.0,849.0
Coffee,2026-03-14,309.0,312.0,317.0
Coffee,2026-03-15,330.0,350.0,376.0
Coffee,2026-03-16,362.0,393.0,386.0
Coffee,2026-03-17,750.0,822.0,789.0
Coffee,2026-03-18,215.0,232.0,208.0
Coffee,2026-03-19,438.0,472.0,534.0
Coffee,2026-03-20,280.0,277.0,317.0
Coffee,2026-03-21,226.0,226.0,262.0
Coffee,2026-03-22,223.0,239.0,263.0
Coffee,2026-03-23,666.0,683.0,695.0
Coffee,2026-03-24,261.0,263.0,302.0
Coffee,2026-03-25,565.0,601.0,747.0
Coffee,2026-03-26,617.0,613.0,635.0
Coffee,2026-03-27,336.0,376.0,420.0
Coffee,2026-03-28,251.0,320.0,321.0
Coffee,2026-03-29,737.0,851.0,807.0
Coffee,2026-03-30,529.0,543.0,731.0
Coffee,2026-03-31,578.0,551.0,585.0
Coffee,2026-04-01,459.0,481.0,563.0
Coffee,2026-04-02,224.0,222.0,227.0
Coffee,2026-04-03,507.0,498.0,537.0
Coffee,2026-04-04,437.0,458.0,465.0
Tea,2025-04-05,222.0,240.0,232.0
Tea,2025-04-06,825.0,771.0,825.0
Tea,2025-04-07,769.0,870.0,952.0
Tea,2025-04-08,426.0,467.0,478.0
Tea,2025-04-09,308.0,307.0,329.0
Tea,2025-04-10,453.0,499.0,528.0
Tea,2025-04-11,638.0,573.0,604.0
Tea,2025-04-12,713.0,812.0,758.0
Tea,2025-04-13,756.0,773.0,719.0
Tea,2025-04-14,780.0,839.0,745.0
Tea,2025-04-15,630.0,683.0,797.0
Tea,2025-04-16,371.0,396.0,371.0
Tea,2025-04-17,644.0,588.0,700.0
Tea,2025-04-18,402.0,414.0,448.0
Tea,2025-04-19,238.0,240.0,250.0
Tea,2025-04-20,434.0,450.0,477.0
Tea,2025-04-21,457.0,476.0,558.0
Tea,2025-04-22,657.0,676.0,758.0
Tea,2025-04-23,840.0,866.0,1007.0
Tea,2025-04-24,512.0,478.0,501.0
Tea,2025-04-25,569.0,645.0,636.0
Tea,2025-04-26,545.0,549.0,727.0
Tea,2025-04-27,799.0,824.0,879.0
Tea,2025-04-28,495.0,534.0,582.0
Tea,2025-04-29,686.0,867.0,849.0
Tea,2025-04-30,580.0,640.0,810.0
Tea,2025-05-01,345.0,359.0,374.0
Tea,2025-05-02,350.0,362.0,396.0
Tea,2025-05-03,290.0,313.0,275.0
Tea,2025-05-04,393.0,494.0,525.0
Tea,2025-05-05,702.0,789.0,782.0
Tea,2025-05-06,425.0,407.0,513.0
Tea,2025-05-07,561.0,535.0,669.0
Tea,2025-05-08,866.0,915.0,994.0
Tea,2025-05-09,511.0,609.0,661.0
Tea,2025-05-10,798.0,805.0,954.0
Tea,2025-05-11,737.0,812.0,916.0
Tea,2025-05-12,273.0,312.0,381.0
Tea,2025-05-13,223.0,258.0,291.0
Tea,2025-05-14,779.0,940.0,800.0
Tea,2025-05-15,666.0,656.0,746.0
Tea,2025-05-16,298.0,289.0,330.0
Tea,2025-05-17,278.0,354.0,362.0
Tea,2025-05-18,745.0,770.0,894.0
Tea,2025-05-19,465.0,563.0,551.0
Tea,2025-05-20,301.0,340.0,380.0
Tea,2025-05-21,492.0,482.0,623.0
Tea,2025-05-22,785.0,723.0,879.0
Tea,2025-05-23,635.0,692.0,726.0
Tea,2025-05-24,260.0,263.0,296.0
Tea,2025-05-25,428.0,474.0,464.0
Tea,2025-05-26,444.0,397.0,433.0
Tea,2025-05-27,270.0,330.0,289.0
Tea,2025-05-28,311.0,336.0,290.0
Tea,2025-05-29,671.0,743.0,748.0
Tea,2025-05-30,722.0,802.0,889.0
Tea,2025-05-31,509.0,512.0,476.0
Tea,2025-06-01,437.0,530.0,525.0
Tea,2025-06-02,606.0,664.0,692.0
Tea,2025-06-03,368.0,388.0,419.0
Tea,2025-06-04,846.0,923.0,1026.0
Tea,2025-06-05,291.0,318.0,319.0
Tea,2025-06-06,741.0,795.0,914.0
Tea,2025-06-07,372.0,387.0,389.0
Tea,2025-06-08,320.0,326.0,370.0
Tea,2025-06-09,498.0,545.0,588.0
Tea,2025-06-10,706.0,938.0,1014.0
Tea,2025-06-11,794.0,950.0,892.0
Tea,2025-06-12,204.0,256.0,217.0
Tea,2025-06-13,483.0,539.0,542.0
Tea,2025-06-14,729.0,841.0,864.0
Tea,2025-06-15,784.0,868.0,918.0
Tea,2025-06-16,524.0,545.0,608.0
Tea,2025-06-17,630.0,747.0,712.0
Tea,2025-06-18,570.0,660.0,555.0
Tea,2025-06-19,233.0,267.0,318.0
Tea,2025-06-20,740.0,830.0,775.0
Tea,2025-06-21,231.0,294.0,308.0
Tea,2025-06-22,599.0,647.0,797.0
Tea,2025-06-23,251.0,245.0,241.0
Tea,2025-06-24,624.0,730.0,783.0
Tea,2025-06-25,550.0,570.0,566.0
Tea,2025-06-26,652.0,610.0,814.0
Tea,2025-06-27,566.0,617.0,598.0
Tea,2025-06-28,496.0,536.0,640.0
Tea,2025-06-29,623.0,742.0,874.0
Tea,2025-06-30,589.0,637.0,616.0
Tea,2025-07-01,442.0,455.0,496.0
Tea,2025-07-02,663.0,639.0,655.0
Tea,2025-07-03,376.0,388.0,439.0
Tea,2025-07-04,233.0,242.0,269.0
Tea,2025-07-05,434.0,533.0,479.0
Tea,2025-07-06,661.0,660.0,769.0
Tea,2025-07-07,275.0,293.0,276.0
Tea,2025-07-08,454.0,521.0,597.0
Tea,2025-07-09,243.0,267.0,286.0
Tea,2025-07-10,657.0,636.0,807.0
Tea,2025-07-11,733.0,801.0,767.0
Tea,2025-07-12,315.0,352.0,425.0
Tea,2025-07-13,481.0,522.0,572.0
Tea,2025-07-14,567.0,602.0,671.0
Tea,2025-07-15,316.0,330.0,371.0
Tea,2025-07-16,247.0,291.0,310.0
Tea,2025-07-17,606.0,578.0,717.0
Tea,2025-07-18,431.0,462.0,452.0
Tea,2025-07-19,729.0,813.0,861.0
Tea,2025-07-20,228.0,235.0,266.0
Tea,2025-07-21,697.0,706.0,859.0
Tea,2025-07-22,755.0,814.0,1031.0
Tea,2025-07-23,308.0,310.0,393.0
Tea,2025-07-24,839.0,812.0,884.0
Tea,2025-07-25,372.0,407.0,389.0
Tea,2025-07-26,554.0,629.0,706.0
Tea,2025-07-27,419.0,410.0,535.0
Tea,2025-07-28,802.0,829.0,854.0
Tea,2025-07-29,398.0,397.0,435.0
Tea,2025-07-30,652.0,580.0,650.0
Tea,2025-07-31,647.0,672.0,674.0
Tea,2025-08-01,437.0,473.0,493.0
Tea,2025-08-02,407.0,408.0,464.0
Tea,2025-08-03,318.0,384.0,334.0
Tea,2025-08-04,506.0,577.0,550.0
Tea,2025-08-05,360.0,362.0,342.0
Tea,2025-08-06,347.0,315.0,374.0
Tea,2025-08-07,487.0,515.0,533.0
Tea,2025-08-08,222.0,219.0,264.0
Tea,2025-08-09,517.0,481.0,608.0
Tea,2025-08-10,391.0,395.0,421.0
Tea,2025-08-11,301.0,365.0,346.0
Tea,2025-08-12,582.0,697.0,726.0
Tea,2025-08-13,841.0,837.0,970.0
Tea,2025-08-14,320.0,306.0,349.0
Tea,2025-08-15,350.0,360.0,411.0
Tea,2025-08-16,467.0,577.0,636.0
Tea,2025-08-17,753.0,845.0,910.0
Tea,2025-08-18,274.0,284.0,322.0
Tea,2025-08-19,532.0,512.0,590.0
Tea,2025-08-20,580.0,594.0,717.0
Tea,2025-08-21,682.0,645.0,787.0
Tea,2025-08-22,445.0,472.0,436.0
Tea,2025-08-23,223.0,258.0,302.0
Tea,2025-08-24,310.0,310.0,376.0
Tea,2025-08-25,716.0,734.0,737.0
Tea,2025-08-26,643.0,701.0,724.0
Tea,2025-08-27,627.0,673.0,680.0
Tea,2025-08-28,281.0,280.0,292.0
Tea,2025-08-29,519.0,544.0,621.0
Tea,2025-08-30,319.0,395.0,390.0
Tea,2025-08-31,509.0,582.0,507.0
Tea,2025-09-01,712.0,691.0,763.0
Tea,2025-09-02,508.0,495.0,568.0
Tea,2025-09-03,605.0,712.0,770.0
Tea,2025-09-04,528.0,467.0,483.0
Tea,2025-09-05,437.0,474.0,490.0
Tea,2025-09-06,257.0,320.0,347.0
Tea,2025-09-07,624.0,664.0,641.0
Tea,2025-09-08,475.0,495.0,459.0
Tea,2025-09-09,825.0,784.0,915.0
Tea,2025-09-10,693.0,811.0,857.0
Tea,2025-09-11,476.0,466.0,455.0
Tea,2025-09-12,218.0,252.0,291.0
Tea,2025-09-13,332.0,361.0,347.0
Tea,2025-09-14,581.0,598.0,617.0
Tea,2025-09-15,626.0,604.0,639.0
Tea,2025-09-16,438.0,521.0,526.0
Tea,2025-09-17,271.0,259.0,306.0
Tea,2025-09-18,238.0,305.0,336.0
Tea,2025-09-19,327.0,331.0,373.0
Tea,2025-09-20,441.0,520.0,480.0
Tea,2025-09-21,244.0,259.0,267.0
Tea,2025-09-22,480.0,509.0,537.0
Tea,2025-09-23,503.0,561.0,606.0
Tea,2025-09-24,419.0,445.0,495.0
Tea,2025-09-25,509.0,531.0,599.0
Tea,2025-09-26,684.0,694.0,806.0
Tea,2025-09-27,269.0,323.0,382.0
Tea,2025-09-28,425.0,487.0,538.0
Tea,2025-09-29,406.0,465.0,494.0
Tea,2025-09-30,362.0,391.0,419.0
Tea,2025-10-01,274.0,271.0,329.0
Tea,2025-10-02,684.0,905.0,917.0
Tea,2025-10-03,501.0,553.0,562.0
Tea,2025-10-04,527.0,634.0,621.0
Tea,2025-10-05,213.0,231.0,238.0
Tea,2025-10-06,263.0,268.0,252.0
Tea,2025-10-07,506.0,489.0,599.0
Tea,2025-10-08,719.0,686.0,862.0
Tea,2025-10-09,442.0,393.0,465.0
Tea,2025-10-10,530.0,638.0,663.0
Tea,2025-10-11,215.0,226.0,223.0
Tea,2025-10-12,861.0,816.0,927.0
Tea,2025-10-13,411.0,461.0,432.0
Tea,2025-10-14,683.0,717.0,876.0
Tea,2025-10-15,503.0,566.0,546.0
Tea,2025-10-16,429.0,442.0,493.0
Tea,2025-10-17,366.0,433.0,397.0
Tea,2025-10-18,297.0,310.0,310.0
Tea,2025-10-19,805.0,801.0,904.0
Tea,2025-10-20,744.0,688.0,749.0
Tea,2025-10-21,219.0,249.0,271.0
Tea,2025-10-22,315.0,373.0,373.0
Tea,2025-10-23,611.0,786.0,872.0
Tea,2025-10-24,659.0,745.0,669.0
Tea,2025-10-25,840.0,902.0,883.0
Tea,2025-10-26,544.0,583.0,639.0
Tea,2025-10-27,242.0,264.0,269.0
Tea,2025-10-28,282.0,316.0,349.0
Tea,2025-10-29,259.0,271.0,290.0
Tea,2025-10-30,310.0,329.0,393.0
Tea,2025-10-31,658.0,754.0,679.0
Tea,2025-11-01,217.0,204.0,216.0
Tea,2025-11-02,617.0,716.0,825.0
Tea,2025-11-03,368.0,381.0,405.0
Tea,2025-11-04,218.0,251.0,260.0
Tea,2025-11-05,670.0,715.0,723.0
Tea,2025-11-06,272.0,272.0,268.0
Tea,2025-11-07,683.0,709.0,890.0
Tea,2025-11-08,717.0,770.0,870.0
Tea,2025-11-09,584.0,703.0,823.0
Tea,2025-11-10,386.0,424.0,386.0
Tea,2025-11-11,618.0,740.0,809.0
Tea,2025-11-12,363.0,402.0,386.0
Tea,2025-11-13,276.0,329.0,389.0
Tea,2025-11-14,685.0,752.0,752.0
Tea,2025-11-15,297.0,317.0,344.0
Tea,2025-11-16,788.0,850.0,801.0
Tea,2025-11-17,841.0,933.0,897.0
Tea,2025-11-18,503.0,501.0,605.0
Tea,2025-11-19,692.0,721.0,906.0
Tea,2025-11-20,373.0,409.0,399.0
Tea,2025-11-21,696.0,804.0,847.0
Tea,2025-11-22,652.0,729.0,741.0
Tea,2025-11-23,502.0,496.0,584.0
Tea,2025-11-24,384.0,465.0,447.0
Tea,2025-11-25,638.0,800.0,790.0
Tea,2025-11-26,602.0,704.0,833.0
Tea,2025-11-27,660.0,745.0,823.0
Tea,2025-11-28,317.0,302.0,335.0
Tea,2025-11-29,596.0,678.0,770.0
Tea,2025-11-30,281.0,272.0,303.0
Tea,2025-12-01,204.0,226.0,242.0
Tea,2025-12-02,776.0,883.0,873.0
Tea,2025-12-03,333.0,355.0,379.0
Tea,2025-12-04,607.0,632.0,631.0
Tea,2025-12-05,201.0,208.0,264.0
Tea,2025-12-06,279.0,280.0,273.0
Tea,2025-12-07,699.0,694.0,872.0
Tea,2025-12-08,214.0,259.0,275.0
Tea,2025-12-09,341.0,435.0,409.0
Tea,2025-12-10,318.0,374.0,322.0
Tea,2025-12-11,669.0,697.0,807.0
Tea,2025-12-12,737.0,769.0,993.0
Tea,2025-12-13,594.0,657.0,736.0
Tea,2025-12-14,720.0,701.0,722.0
Tea,2025-12-15,574.0,641.0,657.0
Tea,2025-12-16,290.0,328.0,362.0
Tea,2025-12-17,463.0,523.0,613.0
Tea,2025-12-18,465.0,482.0,480.0
Tea,2025-12-19,621.0,733.0,720.0
Tea,2025-12-20,240.0,258.0,291.0
Tea,2025-12-21,676.0,681.0,769.0
Tea,2025-12-22,538.0,600.0,701.0
Tea,2025-12-23,341.0,304.0,345.0
Tea,2025-12-24,382.0,366.0,472.0
Tea,2025-12-25,718.0,742.0,892.0
Tea,2025-12-26,698.0,786.0,817.0
Tea,2025-12-27,534.0,589.0,566.0
Tea,2025-12-28,431.0,492.0,534.0
Tea,2025-12-29,545.0,532.0,645.0
Tea,2025-12-30,232.0,271.0,265.0
Tea,2025-12-31,245.0,236.0,234.0
Tea,2026-01-01,233.0,244.0,302.0
Tea,2026-01-02,417.0,390.0,451.0
Tea,2026-01-03,631.0,674.0,783.0
Tea,2026-01-04,337.0,395.0,345.0
Tea,2026-01-05,221.0,259.0,252.0
Tea,2026-01-06,312.0,347.0,338.0
Tea,2026-01-07,389.0,451.0,457.0
Tea,2026-01-08,652.0,682.0,761.0
Tea,2026-01-09,678.0,795.0,887.0
Tea,2026-01-10,221.0,240.0,271.0
Tea,2026-01-11,299.0,266.0,305.0
Tea,2026-01-12,338.0,347.0,396.0
Tea,2026-01-13,783.0,790.0,829.0
Tea,2026-01-14,348.0,320.0,339.0
Tea,2026-01-15,581.0,631.0,628.0
Tea,2026-01-16,688.0,667.0,847.0
Tea,2026-01-17,704.0,809.0,885.0
Tea,2026-01-18,309.0,294.0,356.0
Tea,2026-01-19,614.0,601.0,642.0
Tea,2026-01-20,217.0,237.0,285.0
Tea,2026-01-21,441.0,445.0,519.0
Tea,2026-01-22,745.0,916.0,932.0
Tea,2026-01-23,711.0,729.0,738.0
Tea,2026-01-24,244.0,290.0,296.0
Tea,2026-01-25,422.0,453.0,430.0
Tea,2026-01-26,193.0,244.0,261.0
Tea,2026-01-27,361.0,433.0,483.0
Tea,2026-01-28,682.0,675.0,773.0
Tea,2026-01-29,361.0,356.0,425.0
Tea,2026-01-30,457.0,443.0,486.0
Tea,2026-01-31,520.0,676.0,667.0
Tea,2026-02-01,539.0,589.0,584.0
Tea,2026-02-02,691.0,740.0,892.0
Tea,2026-02-03,409.0,426.0,463.0
Tea,2026-02-04,707.0,832.0,857.0
Tea,2026-02-05,347.0,377.0,456.0
Tea,2026-02-06,205.0,255.0,258.0
Tea,2026-02-07,317.0,392.0,426.0
Tea,2026-02-08,348.0,410.0,435.0
Tea,2026-02-09,691.0,811.0,756.0
Tea,2026-02-10,306.0,319.0,369.0
Tea,2026-02-11,266.0,254.0,298.0
Tea,2026-02-12,229.0,253.0,249.0
Tea,2026-02-13,332.0,381.0,361.0
Tea,2026-02-14,336.0,417.0,389.0
Tea,2026-02-15,214.0,227.0,210.0
Tea,2026-02-16,808.0,850.0,882.0
Tea,2026-02-17,701.0,755.0,766.0
Tea,2026-02-18,668.0,723.0,698.0
Tea,2026-02-19,622.0,614.0,733.0
Tea,2026-02-20,430.0,392.0,477.0
Tea,2026-02-21,857.0,798.0,885.0
Tea,2026-02-22,256.0,260.0,265.0
Tea,2026-02-23,292.0,290.0,290.0
Tea,2026-02-24,391.0,451.0,525.0
Tea,2026-02-25,708.0,826.0,805.0
Tea,2026-02-26,385.0,361.0,386.0
Tea,2026-02-27,736.0,905.0,1017.0
Tea,2026-02-28,457.0,529.0,524.0
Tea,2026-03-01,476.0,477.0,508.0
Tea,2026-03-02,543.0,622.0,583.0
Tea,2026-03-03,702.0,710.0,754.0
Tea,2026-03-04,427.0,420.0,532.0
Tea,2026-03-05,591.0,524.0,601.0
Tea,2026-03-06,204.0,249.0,216.0
Tea,2026-03-07,426.0,487.0,578.0
Tea,2026-03-08,601.0,595.0,736.0
Tea,2026-03-09,616.0,661.0,798.0
Tea,2026-03-10,568.0,575.0,582.0
Tea,2026-03-11,648.0,682.0,753.0
Tea,2026-03-12,344.0,386.0,412.0
Tea,2026-03-13,385.0,453.0,463.0
Tea,2026-03-14,574.0,573.0,610.0
Tea,2026-03-15,206.0,214.0,287.0
Tea,2026-03-16,442.0,517.0,526.0
Tea,2026-03-17,543.0,655.0,594.0
Tea,2026-03-18,218.0,236.0,252.0
Tea,2026-03-19,568.0,674.0,619.0
Tea,2026-03-20,289.0,340.0,363.0
Tea,2026-03-21,805.0,874.0,928.0
