station,province,date,rainfall_mm,max_temp_c,min_temp_c,humidity_pct,wind_speed_kmh
Masvingo,Masvingo,2025-04-20,35.3,23.7,17.6,39.9,27.8
Masvingo,Masvingo,2025-04-21,12.0,32.1,14.2,40.2,12.1
Masvingo,Masvingo,2025-04-22,17.7,22.0,12.4,77.7,3.2
Masvingo,Masvingo,2025-04-23,77.8,20.1,16.6,77.1,28.0
Masvingo,Masvingo,2025-04-24,11.5,30.5,11.1,49.4,22.0
Masvingo,Masvingo,2025-04-25,27.7,24.7,11.2,33.7,3.5
Masvingo,Masvingo,2025-04-26,70.0,20.2,16.9,72.3,17.0
Masvingo,Masvingo,2025-04-27,58.5,29.8,14.6,51.0,28.2
Masvingo,Masvingo,2025-04-28,77.8,29.8,12.0,54.6,14.9
Masvingo,Masvingo,2025-04-29,60.6,30.0,15.1,67.4,0.7
Masvingo,Masvingo,2025-04-30,62.1,23.2,16.6,36.3,3.4
Masvingo,Masvingo,2025-05-01,2.9,33.7,16.0,49.9,23.6
Masvingo,Masvingo,2025-05-02,50.1,29.3,14.9,30.4,7.8
Masvingo,Masvingo,2025-05-03,8.7,29.9,12.5,54.8,10.6
Masvingo,Masvingo,2025-05-04,11.5,34.4,19.3,34.7,24.8
Masvingo,Masvingo,2025-05-05,39.1,31.6,11.5,37.3,26.7
Masvingo,Masvingo,2025-05-06,71.8,27.0,18.7,66.7,5.6
Masvingo,Masvingo,2025-05-07,26.3,22.0,17.7,84.2,16.4
Masvingo,Masvingo,2025-05-08,52.5,31.2,12.2,48.5,12.4
Masvingo,Masvingo,2025-05-09,47.6,32.8,12.5,55.9,22.5
Masvingo,Masvingo,2025-05-10,7.0,27.7,11.4,59.7,23.0
Masvingo,Masvingo,2025-05-11,19.0,32.7,13.3,40.5,14.0
Masvingo,Masvingo,2025-05-12,70.1,21.0,13.3,65.9,10.7
Masvingo,Masvingo,2025-05-13,5.7,25.0,18.2,83.2,1.2
Masvingo,Masvingo,2025-05-14,45.5,21.6,16.8,30.4,0.4
Masvingo,Masvingo,2025-05-15,62.2,21.1,13.1,82.7,29.6
Masvingo,Masvingo,2025-05-16,12.9,28.4,15.6,54.9,27.7
Masvingo,Masvingo,2025-05-17,60.3,31.5,12.7,53.9,14.6
Masvingo,Masvingo,2025-05-18,23.9,21.4,11.3,39.9,6.1
Masvingo,Masvingo,2025-05-19,19.4,23.8,14.6,58.0,9.3
Masvingo,Masvingo,2025-05-20,72.6,28.3,17.9,80.8,4.9
Masvingo,Masvingo,2025-05-21,34.2,26.5,13.5,30.5,24.5
Masvingo,Masvingo,2025-05-22,8.9,34.9,17.7,61.9,4.6
Masvingo,Masvingo,2025-05-23,41.2,23.9,12.5,75.6,11.4
Masvingo,Masvingo,2025-05-24,36.1,32.6,10.9,62.7,17.3
Masvingo,Masvingo,2025-05-25,34.0,32.4,19.4,55.6,13.7
Masvingo,Masvingo,2025-05-26,40.2,30.8,16.7,42.3,1.9
Masvingo,Masvingo,2025-05-27,75.9,23.9,16.4,75.6,9.0
Masvingo,Masvingo,2025-05-28,50.8,21.6,19.7,33.2,13.1
Masvingo,Masvingo,2025-05-29,42.9,31.9,11.2,54.2,9.0
Masvingo,Masvingo,2025-05-30,25.0,31.7,10.1,71.2,24.3
Masvingo,Masvingo,2025-05-31,72.1,29.4,13.3,53.5,29.1
Masvingo,Masvingo,2025-06-01,70.5,27.0,19.4,75.3,27.0
Masvingo,Masvingo,2025-06-02,54.6,32.9,18.9,35.1,29.0
Masvingo,Masvingo,2025-06-03,26.7,26.6,17.9,66.6,26.8
Masvingo,Masvingo,2025-06-04,32.0,25.6,10.3,55.4,21.7
Masvingo,Masvingo,2025-06-05,24.1,26.9,12.2,72.5,1.8
Masvingo,Masvingo,2025-06-06,56.4,25.7,10.4,76.9,14.6
Masvingo,Masvingo,2025-06-07,47.9,31.0,16.6,70.2,22.9
Masvingo,Masvingo,2025-06-08,47.1,25.5,12.4,79.7,29.1
Masvingo,Masvingo,2025-06-09,28.6,21.7,12.2,66.9,5.2
Masvingo,Masvingo,2025-06-10,62.4,33.8,19.6,30.5,28.7
Masvingo,Masvingo,2025-06-11,59.2,21.3,14.2,68.5,28.7
Masvingo,Masvingo,2025-06-12,13.1,21.9,14.7,83.2,29.1
Masvingo,Masvingo,2025-06-13,18.2,24.8,19.1,70.4,29.2
Masvingo,Masvingo,2025-06-14,71.5,23.2,17.6,32.7,24.5
Masvingo,Masvingo,2025-06-15,48.1,34.3,19.6,32.8,4.8
Masvingo,Masvingo,2025-06-16,38.7,33.2,18.1,83.0,18.5
Masvingo,Masvingo,2025-06-17,20.5,20.4,12.2,67.1,27.8
Masvingo,Masvingo,2025-06-18,25.7,33.1,13.9,47.0,15.3
Masvingo,Masvingo,2025-06-19,35.4,33.7,14.7,45.3,25.3
Masvingo,Masvingo,2025-06-20,79.9,29.7,12.5,43.1,1.7
Masvingo,Masvingo,2025-06-21,6.2,33.7,11.0,56.6,20.9
Masvingo,Masvingo,2025-06-22,68.0,22.6,14.4,43.8,7.7
Masvingo,Masvingo,2025-06-23,24.3,28.8,10.2,52.5,5.6
Masvingo,Masvingo,2025-06-24,77.4,28.7,18.7,40.8,24.3
Masvingo,Masvingo,2025-06-25,33.2,22.7,17.6,71.9,29.9
Masvingo,Masvingo,2025-06-26,62.5,22.2,13.2,54.8,3.8
Masvingo,Masvingo,2025-06-27,63.0,27.9,19.4,62.4,15.7
Masvingo,Masvingo,2025-06-28,5.7,22.2,18.5,84.5,12.5
Masvingo,Masvingo,2025-06-29,64.8,29.4,19.6,43.1,16.3
Masvingo,Masvingo,2025-06-30,32.7,28.1,12.7,57.4,18.7
Masvingo,Masvingo,2025-07-01,6.5,31.1,17.1,78.4,12.8
Masvingo,Masvingo,2025-07-02,4.9,26.9,11.4,65.6,1.4
Masvingo,Masvingo,2025-07-03,29.9,21.2,10.0,82.8,29.9
Masvingo,Masvingo,2025-07-04,44.4,23.6,19.1,80.8,25.6
Masvingo,Masvingo,2025-07-05,43.5,21.1,10.9,79.3,26.3
Masvingo,Masvingo,2025-07-06,34.8,24.9,16.4,74.4,22.0
Masvingo,Masvingo,2025-07-07,49.2,23.5,12.6,69.8,24.1
Masvingo,Masvingo,2025-07-08,9.3,22.8,16.8,51.4,16.9
Masvingo,Masvingo,2025-07-09,49.2,31.6,18.1,45.4,16.2
Masvingo,Masvingo,2025-07-10,9.9,32.6,18.5,46.5,4.8
Masvingo,Masvingo,2025-07-11,5.6,28.6,10.9,67.4,20.3
Masvingo,Masvingo,2025-07-12,49.1,33.1,13.8,79.6,1.1
Masvingo,Masvingo,2025-07-13,9.0,26.2,15.9,31.8,17.0
Masvingo,Masvingo,2025-07-14,24.6,33.3,15.3,62.3,28.4
Masvingo,Masvingo,2025-07-15,61.1,26.6,14.8,65.6,6.0
Masvingo,Masvingo,2025-07-16,7.1,24.7,17.8,44.2,3.9
Masvingo,Masvingo,2025-07-17,17.5,30.2,16.1,67.9,9.7
Masvingo,Masvingo,2025-07-18,72.1,26.8,15.1,82.2,29.4
Masvingo,Masvingo,2025-07-19,52.9,34.2,15.4,46.9,9.5
Masvingo,Masvingo,2025-07-20,44.7,29.1,14.4,78.6,12.8
Masvingo,Masvingo,2025-07-21,21.9,20.1,19.7,75.3,18.5
Masvingo,Masvingo,2025-07-22,66.4,32.2,19.3,51.2,16.6
Masvingo,Masvingo,2025-07-23,7.9,34.5,19.9,73.4,13.6
Masvingo,Masvingo,2025-07-24,39.7,26.5,12.9,59.0,1.6
Masvingo,Masvingo,2025-07-25,79.4,26.4,19.3,69.8,8.7
Masvingo,Masvingo,2025-07-26,17.8,34.9,17.7,43.7,2.0
Masvingo,Masvingo,2025-07-27,55.8,24.5,12.2,70.4,20.4
Masvingo,Masvingo,2025-07-28,38.5,34.1,16.8,79.1,5.7
Masvingo,Masvingo,2025-07-29,23.7,21.6,13.0,83.4,28.9
Masvingo,Masvingo,2025-07-30,60.8,27.8,17.8,60.4,0.1
Masvingo,Masvingo,2025-07-31,40.1,29.0,12.7,41.2,8.2
Masvingo,Masvingo,2025-08-01,49.9,22.2,17.2,53.2,10.6
Masvingo,Masvingo,2025-08-02,64.6,27.6,13.8,78.3,11.0
Masvingo,Masvingo,2025-08-03,68.7,27.6,12.1,63.7,8.6
Masvingo,Masvingo,2025-08-04,11.8,21.3,12.4,70.5,25.1
Masvingo,Masvingo,2025-08-05,68.9,24.1,16.6,42.7,18.7
Masvingo,Masvingo,2025-08-06,71.0,20.6,19.9,75.5,22.8
Masvingo,Masvingo,2025-08-07,55.3,31.6,19.9,72.4,10.5
Masvingo,Masvingo,2025-08-08,49.1,25.1,19.7,79.5,17.0
Masvingo,Masvingo,2025-08-09,62.5,33.6,12.4,61.9,14.5
Masvingo,Masvingo,2025-08-10,61.7,25.7,17.1,52.2,3.3
Masvingo,Masvingo,2025-08-11,8.6,21.8,10.3,59.3,20.2
Masvingo,Masvingo,2025-08-12,10.1,29.2,16.0,38.1,12.1
Masvingo,Masvingo,2025-08-13,60.4,20.3,11.5,84.8,22.0
Masvingo,Masvingo,2025-08-14,37.1,29.4,18.5,76.3,9.7
Masvingo,Masvingo,2025-08-15,39.3,29.6,10.7,82.0,13.0
Masvingo,Masvingo,2025-08-16,29.7,33.6,11.2,32.2,20.6
Masvingo,Masvingo,2025-08-17,30.8,31.5,10.7,51.1,7.1
Masvingo,Masvingo,2025-08-18,59.2,23.4,14.6,75.0,27.5
Masvingo,Masvingo,2025-08-19,57.8,26.4,15.7,67.9,26.2
Masvingo,Masvingo,2025-08-20,71.1,34.0,18.1,38.1,22.4
Masvingo,Masvingo,2025-08-21,65.2,33.2,19.2,58.0,19.7
Masvingo,Masvingo,2025-08-22,0.8,28.6,14.7,82.9,27.1
Masvingo,Masvingo,2025-08-23,63.8,20.9,14.0,68.3,0.9
Masvingo,Masvingo,2025-08-24,18.9,33.3,11.3,32.8,17.4
Masvingo,Masvingo,2025-08-25,75.7,32.5,19.7,71.4,13.1
Masvingo,Masvingo,2025-08-26,75.7,26.4,13.5,54.7,24.4
Masvingo,Masvingo,2025-08-27,73.4,25.4,14.6,79.4,1.4
Masvingo,Masvingo,2025-08-28,62.7,26.8,13.8,54.6,12.6
Masvingo,Masvingo,2025-08-29,60.5,33.9,14.9,75.8,22.0
Masvingo,Masvingo,2025-08-30,26.5,28.8,16.7,31.3,11.9
Masvingo,Masvingo,2025-08-31,79.4,29.6,13.3,43.8,6.3
Masvingo,Masvingo,2025-09-01,32.1,22.9,11.4,50.0,18.2
Masvingo,Masvingo,2025-09-02,11.7,20.7,10.3,44.7,5.7
Masvingo,Masvingo,2025-09-03,43.1,26.8,13.2,75.8,15.1
Masvingo,Masvingo,2025-09-04,7.3,24.4,19.7,83.7,7.6
Masvingo,Masvingo,2025-09-05,13.4,27.4,14.8,52.6,15.9
Masvingo,Masvingo,2025-09-06,18.6,21.7,15.7,81.3,4.1
Masvingo,Masvingo,2025-09-07,56.4,26.6,12.9,76.9,13.7
Masvingo,Masvingo,2025-09-08,46.7,26.6,10.8,62.7,12.6
Masvingo,Masvingo,2025-09-09,6.9,28.9,10.1,41.5,23.4
Masvingo,Masvingo,2025-09-10,3.0,29.7,19.5,39.4,12.5
Masvingo,Masvingo,2025-09-11,46.0,26.8,16.2,52.2,4.5
Masvingo,Masvingo,2025-09-12,7.1,31.2,12.4,76.6,22.3
Masvingo,Masvingo,2025-09-13,4.0,23.0,12.9,62.7,24.3
Masvingo,Masvingo,2025-09-14,4.8,23.7,13.8,40.1,16.4
Masvingo,Masvingo,2025-09-15,38.2,24.7,15.2,49.6,10.3
Masvingo,Masvingo,2025-09-16,21.2,28.1,14.4,40.8,0.4
Masvingo,Masvingo,2025-09-17,12.1,20.6,14.3,42.4,12.6
Masvingo,Masvingo,2025-09-18,26.4,28.1,17.2,56.4,1.9
Masvingo,Masvingo,2025-09-19,1.4,23.2,14.2,32.5,9.8
Masvingo,Masvingo,2025-09-20,71.0,21.4,19.5,77.1,25.0
Masvingo,Masvingo,2025-09-21,69.1,21.2,11.5,37.4,3.3
Masvingo,Masvingo,2025-09-22,26.2,32.5,12.5,43.4,20.3
Masvingo,Masvingo,2025-09-23,7.8,25.4,13.0,76.6,15.4
Masvingo,Masvingo,2025-09-24,51.7,21.9,19.3,47.7,21.2
Masvingo,Masvingo,2025-09-25,76.4,27.6,15.1,36.4,11.7
Masvingo,Masvingo,2025-09-26,68.2,22.0,19.2,66.7,12.6
Masvingo,Masvingo,2025-09-27,43.7,22.3,12.2,45.8,11.5
Masvingo,Masvingo,2025-09-28,73.2,25.5,15.2,38.9,22.1
Masvingo,Masvingo,2025-09-29,44.8,26.6,19.5,79.0,19.8
Masvingo,Masvingo,2025-09-30,73.7,28.5,18.3,52.5,2.6
Masvingo,Masvingo,2025-10-01,79.5,22.5,12.5,39.0,10.1
Masvingo,Masvingo,2025-10-02,23.1,29.0,20.0,32.9,23.4
Masvingo,Masvingo,2025-10-03,10.2,20.3,16.4,78.0,5.3
Masvingo,Masvingo,2025-10-04,27.3,22.5,19.1,44.9,13.3
Masvingo,Masvingo,2025-10-05,71.6,28.3,19.3,81.0,13.8
Masvingo,Masvingo,2025-10-06,46.6,23.5,19.9,45.3,23.5
Masvingo,Masvingo,2025-10-07,25.0,24.7,11.0,60.8,7.3
Masvingo,Masvingo,2025-10-08,11.9,23.4,12.5,57.7,11.6
Masvingo,Masvingo,2025-10-09,6.0,28.0,17.9,61.6,29.2
Masvingo,Masvingo,2025-10-10,7.9,32.3,15.1,58.7,15.6
Masvingo,Masvingo,2025-10-11,26.0,24.9,16.3,32.5,17.7
Masvingo,Masvingo,2025-10-12,58.0,25.3,12.2,41.7,2.5
Masvingo,Masvingo,2025-10-13,7.2,22.5,10.2,44.6,9.2
Masvingo,Masvingo,2025-10-14,79.6,34.9,11.9,41.7,14.8
Masvingo,Masvingo,2025-10-15,11.9,27.6,14.0,47.9,24.7
Masvingo,Masvingo,2025-10-16,66.2,34.8,12.2,78.9,16.1
Masvingo,Masvingo,2025-10-17,47.3,33.4,19.4,70.0,10.4
Masvingo,Masvingo,2025-10-18,39.2,29.2,18.3,66.2,11.0
Masvingo,Masvingo,2025-10-19,33.4,20.8,19.2,34.8,17.4
Masvingo,Masvingo,2025-10-20,69.7,26.3,18.0,74.2,1.8
Masvingo,Masvingo,2025-10-21,33.0,30.4,14.2,60.0,17.8
Masvingo,Masvingo,2025-10-22,12.1,26.2,10.3,38.2,15.4
Masvingo,Masvingo,2025-10-23,45.9,22.2,17.6,50.5,27.6
Masvingo,Masvingo,2025-10-24,31.0,22.2,17.6,61.2,11.6
Masvingo,Masvingo,2025-10-25,28.5,22.3,13.4,31.6,15.1
Masvingo,Masvingo,2025-10-26,71.7,31.9,10.3,78.5,13.6
Masvingo,Masvingo,2025-10-27,15.3,31.3,13.2,43.9,4.8
Masvingo,Masvingo,2025-10-28,38.9,21.4,17.9,55.9,13.4
Masvingo,Masvingo,2025-10-29,0.1,32.3,14.9,54.2,22.8
Masvingo,Masvingo,2025-10-30,5.0,25.5,15.8,55.3,5.4
Masvingo,Masvingo,2025-10-31,23.9,24.5,19.9,47.9,6.2
Masvingo,Masvingo,2025-11-01,65.8,26.3,14.4,60.2,17.9
Masvingo,Masvingo,2025-11-02,47.2,20.5,18.2,40.7,8.8
Masvingo,Masvingo,2025-11-03,13.9,31.5,15.8,71.5,19.6
Masvingo,Masvingo,2025-11-04,8.3,24.5,15.1,46.8,6.2
Masvingo,Masvingo,2025-11-05,69.6,31.2,13.5,72.1,18.8
Masvingo,Masvingo,2025-11-06,0.3,25.7,12.9,42.0,7.5
Masvingo,Masvingo,2025-11-07,75.4,27.3,18.5,41.8,5.2
Masvingo,Masvingo,2025-11-08,71.1,27.4,19.0,33.5,27.5
Masvingo,Masvingo,2025-11-09,33.2,22.3,16.8,73.8,1.4
Masvingo,Masvingo,2025-11-10,79.0,30.5,13.2,38.3,11.8
Masvingo,Masvingo,2025-11-11,17.6,27.4,17.8,66.3,13.1
Masvingo,Masvingo,2025-11-12,9.5,34.4,12.7,45.3,19.4
Masvingo,Masvingo,2025-11-13,61.6,34.8,19.7,80.3,13.1
Masvingo,Masvingo,2025-11-14,13.3,28.8,10.2,40.8,0.1
Masvingo,Masvingo,2025-11-15,14.4,27.1,13.9,50.3,24.9
Masvingo,Masvingo,2025-11-16,54.0,34.0,14.5,45.0,3.7
Masvingo,Masvingo,2025-11-17,53.8,32.6,11.8,78.3,15.8
Masvingo,Masvingo,2025-11-18,11.5,29.6,15.2,31.6,12.0
Masvingo,Masvingo,2025-11-19,62.8,28.3,12.8,81.1,7.1
Masvingo,Masvingo,2025-11-20,20.2,25.3,18.9,57.9,20.5
Masvingo,Masvingo,2025-11-21,78.1,31.7,11.7,73.4,22.5
Masvingo,Masvingo,2025-11-22,18.6,24.9,17.1,43.1,6.2
Masvingo,Masvingo,2025-11-23,56.3,33.2,10.8,54.5,18.2
Masvingo,Masvingo,2025-11-24,54.1,34.9,16.8,64.1,29.7
Masvingo,Masvingo,2025-11-25,4.9,21.1,15.6,49.7,2.9
Masvingo,Masvingo,2025-11-26,24.5,30.1,18.8,35.2,16.2
Masvingo,Masvingo,2025-11-27,23.7,30.0,15.5,81.0,1.1
Masvingo,Masvingo,2025-11-28,37.6,22.9,15.4,76.9,27.3
Masvingo,Masvingo,2025-11-29,31.9,32.2,12.8,30.3,25.7
Masvingo,Masvingo,2025-11-30,9.6,20.3,13.5,50.9,2.3
Masvingo,Masvingo,2025-12-01,65.1,26.1,14.9,44.6,15.3
Masvingo,Masvingo,2025-12-02,61.3,33.6,19.7,53.5,29.7
Masvingo,Masvingo,2025-12-03,23.6,20.1,17.7,39.8,1.6
Masvingo,Masvingo,2025-12-04,73.9,31.9,11.0,72.7,25.3
Masvingo,Masvingo,2025-12-05,72.4,28.2,17.0,71.9,20.7
Masvingo,Masvingo,2025-12-06,51.7,28.2,14.8,84.8,10.1
Masvingo,Masvingo,2025-12-07,7.1,31.5,12.1,59.3,2.9
Masvingo,Masvingo,2025-12-08,49.5,34.2,17.2,41.8,29.1
Masvingo,Masvingo,2025-12-09,24.6,26.5,15.0,84.5,2.1
Masvingo,Masvingo,2025-12-10,55.7,25.4,10.8,81.4,17.7
Masvingo,Masvingo,2025-12-11,60.3,23.6,17.6,75.6,12.9
Masvingo,Masvingo,2025-12-12,45.8,34.6,18.5,54.5,19.9
Masvingo,Masvingo,2025-12-13,62.7,20.4,15.9,84.1,28.4
Masvingo,Masvingo,2025-12-14,66.6,21.6,19.9,63.5,6.7
Masvingo,Masvingo,2025-12-15,53.9,32.8,11.1,80.4,27.6
Masvingo,Masvingo,2025-12-16,1.1,33.5,19.5,32.1,8.8
Masvingo,Masvingo,2025-12-17,29.8,25.2,17.6,49.7,28.7
Masvingo,Masvingo,2025-12-18,79.6,24.8,15.1,60.7,17.4
Masvingo,Masvingo,2025-12-19,29.9,22.5,10.5,35.8,27.0
Masvingo,Masvingo,2025-12-20,22.4,21.2,16.2,34.1,2.1
Masvingo,Masvingo,2025-12-21,49.7,28.9,10.4,55.3,13.1
Masvingo,Masvingo,2025-12-22,43.7,31.1,12.8,53.8,23.8
Masvingo,Masvingo,2025-12-23,73.8,33.4,14.8,58.6,15.9
Masvingo,Masvingo,2025-12-24,69.5,32.6,13.1,39.0,11.4
Masvingo,Masvingo,2025-12-25,23.1,34.3,12.7,40.0,27.0
Masvingo,Masvingo,2025-12-26,6.9,23.9,14.4,62.7,9.8
Masvingo,Masvingo,2025-12-27,39.7,23.0,15.7,52.4,25.5
Masvingo,Masvingo,2025-12-28,33.3,26.7,15.9,36.8,4.7
Masvingo,Masvingo,2025-12-29,63.2,24.1,16.8,35.4,24.7
Masvingo,Masvingo,2025-12-30,79.1,25.6,15.1,54.3,26.8
Masvingo,Masvingo,2025-12-31,0.8,29.8,16.5,51.0,6.6
Masvingo,Masvingo,2026-01-01,19.2,32.0,10.7,61.0,9.2
Masvingo,Masvingo,2026-01-02,21.2,27.6,19.0,64.0,23.7
Masvingo,Masvingo,2026-01-03,48.1,30.5,14.3,80.9,15.1
Masvingo,Masvingo,2026-01-04,44.1,27.9,13.2,42.7,2.2
Masvingo,Masvingo,2026-01-05,57.5,24.3,13.9,80.6,17.0
Masvingo,Masvingo,2026-01-06,7.8,32.0,12.6,60.4,15.3
Masvingo,Masvingo,2026-01-07,19.0,21.7,12.1,35.4,8.3
Masvingo,Masvingo,2026-01-08,79.8,26.0,18.6,60.2,20.0
Masvingo,Masvingo,2026-01-09,12.5,24.1,15.1,78.5,1.3
Masvingo,Masvingo,2026-01-10,40.6,20.8,14.6,64.6,22.3
Masvingo,Masvingo,2026-01-11,11.1,22.5,14.7,84.9,10.7
Masvingo,Masvingo,2026-01-12,34.2,26.5,10.8,72.6,7.6
Masvingo,Masvingo,2026-01-13,56.3,27.1,16.1,33.0,26.7
Masvingo,Masvingo,2026-01-14,19.5,30.1,18.0,59.7,10.1
Masvingo,Masvingo,2026-01-15,78.2,24.2,19.5,38.6,11.7
Masvingo,Masvingo,2026-01-16,11.1,20.0,12.6,34.8,29.6
Masvingo,Masvingo,2026-01-17,60.9,20.1,12.2,66.9,12.0
Masvingo,Masvingo,2026-01-18,66.5,27.6,16.5,62.8,19.1
Masvingo,Masvingo,2026-01-19,18.4,25.6,10.5,62.3,13.8
Masvingo,Masvingo,2026-01-20,60.9,23.1,14.4,39.9,18.4
Masvingo,Masvingo,2026-01-21,67.8,31.5,19.4,83.4,23.2
Masvingo,Masvingo,2026-01-22,22.9,23.3,14.5,84.7,12.4
Masvingo,Masvingo,2026-01-23,15.9,34.2,13.9,68.0,23.6
Masvingo,Masvingo,2026-01-24,67.5,32.3,18.4,66.7,12.1
Masvingo,Masvingo,2026-01-25,53.4,32.6,13.5,46.3,10.3
Masvingo,Masvingo,2026-01-26,44.1,20.8,17.8,37.6,4.0
Masvingo,Masvingo,2026-01-27,15.8,28.7,12.9,50.2,27.9
Masvingo,Masvingo,2026-01-28,67.8,32.8,15.8,77.7,23.4
Masvingo,Masvingo,2026-01-29,76.3,21.0,10.3,39.6,27.9
Masvingo,Masvingo,2026-01-30,48.4,26.4,15.1,75.6,27.9
Masvingo,Masvingo,2026-01-31,58.4,31.4,13.2,55.7,26.6
Masvingo,Masvingo,2026-02-01,62.9,30.3,10.7,32.2,3.9
Masvingo,Masvingo,2026-02-02,46.5,28.0,19.4,68.2,8.8
Masvingo,Masvingo,2026-02-03,12.9,32.7,14.6,65.9,17.0
Masvingo,Masvingo,2026-02-04,8.6,20.9,13.8,49.9,20.2
Masvingo,Masvingo,2026-02-05,50.6,34.5,18.6,57.3,15.0
Masvingo,Masvingo,2026-02-06,53.9,21.7,20.0,58.5,27.3
Masvingo,Masvingo,2026-02-07,77.4,28.7,11.0,61.5,17.9
Masvingo,Masvingo,2026-02-08,63.1,20.7,14.7,80.8,29.7
Masvingo,Masvingo,2026-02-09,15.3,33.1,11.5,76.3,8.3
Masvingo,Masvingo,2026-02-10,76.8,30.4,14.0,45.5,7.1
Masvingo,Masvingo,2026-02-11,54.5,33.4,17.5,75.9,23.4
Masvingo,Masvingo,2026-02-12,78.3,31.4,12.1,73.5,9.7
Masvingo,Masvingo,2026-02-13,79.7,25.7,12.9,43.2,19.8
Masvingo,Masvingo,2026-02-14,8.7,34.3,12.9,46.2,1.4
Masvingo,Masvingo,2026-02-15,19.7,26.3,13.7,45.0,1.2
Masvingo,Masvingo,2026-02-16,24.0,31.7,14.4,46.0,9.1
Masvingo,Masvingo,2026-02-17,44.4,24.5,16.3,84.4,1.2
Masvingo,Masvingo,2026-02-18,13.5,22.7,14.5,32.3,14.3
Masvingo,Masvingo,2026-02-19,74.3,20.2,13.6,71.8,4.6
Masvingo,Masvingo,2026-02-20,6.2,29.5,10.1,74.1,2.0
Masvingo,Masvingo,2026-02-21,41.9,31.1,12.4,35.7,5.3
Masvingo,Masvingo,2026-02-22,68.4,30.6,12.0,69.4,21.3
Masvingo,Masvingo,2026-02-23,79.8,25.9,18.6,54.6,26.9
Masvingo,Masvingo,2026-02-24,7.3,22.6,18.5,75.1,9.2
Masvingo,Masvingo,2026-02-25,47.7,25.7,10.1,31.4,1.6
Masvingo,Masvingo,2026-02-26,47.5,24.2,11.4,81.8,3.6
Masvingo,Masvingo,2026-02-27,53.9,33.4,11.6,41.8,17.2
Masvingo,Masvingo,2026-02-28,40.7,27.8,15.5,82.2,1.6
Masvingo,Masvingo,2026-03-01,60.8,23.5,13.7,34.9,13.4
Masvingo,Masvingo,2026-03-02,64.3,21.5,12.8,50.5,3.1
Masvingo,Masvingo,2026-03-03,61.0,31.8,18.4,62.1,15.2
Masvingo,Masvingo,2026-03-04,21.0,29.8,14.4,83.4,29.0
Masvingo,Masvingo,2026-03-05,72.4,25.4,13.7,76.9,21.9
Masvingo,Masvingo,2026-03-06,56.3,24.2,18.3,61.9,13.4
Masvingo,Masvingo,2026-03-07,69.2,25.9,16.5,55.6,17.8
Masvingo,Masvingo,2026-03-08,3.2,26.9,15.6,57.1,25.4
Masvingo,Masvingo,2026-03-09,24.9,33.3,14.0,68.2,2.6
Masvingo,Masvingo,2026-03-10,16.0,31.4,10.1,83.3,5.7
Masvingo,Masvingo,2026-03-11,72.1,27.7,15.6,34.6,11.0
Masvingo,Masvingo,2026-03-12,12.5,27.9,15.5,69.0,26.3
Masvingo,Masvingo,2026-03-13,37.5,23.5,13.3,76.6,4.4
Masvingo,Masvingo,2026-03-14,50.2,20.2,12.5,62.5,13.7
Masvingo,Masvingo,2026-03-15,39.5,29.9,12.3,45.4,20.5
Masvingo,Masvingo,2026-03-16,43.1,20.2,16.7,64.1,2.4
Masvingo,Masvingo,2026-03-17,59.8,27.8,12.0,60.8,17.9
Masvingo,Masvingo,2026-03-18,73.6,31.1,13.0,36.5,25.6
Masvingo,Masvingo,2026-03-19,67.7,22.6,10.6,69.2,21.7
Masvingo,Masvingo,2026-03-20,14.2,30.0,12.8,44.3,9.7
Masvingo,Masvingo,2026-03-21,41.6,32.1,15.0,46.4,26.5
Masvingo,Masvingo,2026-03-22,4.4,32.0,17.8,43.9,5.9
Masvingo,Masvingo,2026-03-23,70.0,28.4,10.5,79.0,10.5
Masvingo,Masvingo,2026-03-24,27.4,29.6,16.6,49.4,4.3
Masvingo,Masvingo,2026-03-25,44.2,29.4,18.6,56.6,19.4
Masvingo,Masvingo,2026-03-26,4.4,33.4,13.3,64.8,27.5
Masvingo,Masvingo,2026-03-27,64.8,29.6,17.0,80.6,24.4
Masvingo,Masvingo,2026-03-28,48.8,29.9,11.5,55.9,9.0
Masvingo,Masvingo,2026-03-29,34.6,29.9,11.5,31.0,11.9
Masvingo,Masvingo,2026-03-30,25.8,26.3,19.3,68.9,9.8
Masvingo,Masvingo,2026-03-31,14.3,29.3,16.6,56.6,6.4
Masvingo,Masvingo,2026-04-01,2.3,24.0,14.6,73.3,25.6
Masvingo,Masvingo,2026-04-02,33.0,31.9,19.9,69.4,21.9
Masvingo,Masvingo,2026-04-03,72.8,25.1,10.1,84.3,14.7
Masvingo,Masvingo,2026-04-04,62.9,32.2,14.0,59.8,16.2
Marondera,Mashonaland East,2025-04-05,17.6,21.8,15.4,36.6,10.4
Marondera,Mashonaland East,2025-04-06,14.9,30.6,18.7,61.8,12.3
Marondera,Mashonaland East,2025-04-07,79.7,20.3,13.0,45.3,10.7
Marondera,Mashonaland East,2025-04-08,18.4,24.0,12.6,57.8,11.7
Marondera,Mashonaland East,2025-04-09,51.1,27.7,11.8,74.6,14.2
Marondera,Mashonaland East,2025-04-10,12.3,22.5,18.0,68.7,15.2
Marondera,Mashonaland East,2025-04-11,24.5,26.9,16.4,78.4,16.7
